ZIP,ZCTA
67151,67151
67870,67870
67877,67877
67849,67849
67854,67854
66416,66416
66418,66418
66419,66419
66436,66436
66440,66440
66509,66509
66516,66516
66540,66540
66552,66552
66054,66054
66060,66060
66066,66066
66070,66070
66073,66073
66088,66088
66097,66097
66429,66429
66512,66512
66936,66936
66941,66941
66942,66942
66949,66949
66956,66956
66963,66963
66970,66970
66018,66018
66021,66021
66030,66030
66031,66031
66051,66061
66061,66061
66062,66062
66063,66061
66083,66083
66085,66085
66201,66202
66202,66202
66203,66203
66204,66204
66205,66205
66206,66206
66207,66207
66208,66208
66209,66209
66210,66210
66211,66211
66212,66212
66213,66213
66214,66214
66215,66215
66216,66216
66217,66217
66218,66218
66219,66219
66220,66220
66221,66221
66222,66202
66223,66223
66224,66224
66225,66061
66226,66226
66227,66227
66250,66215
66251,66061
66276,66061
66282,66061
66283,66061
66285,66215
66286,66203
67838,67838
67860,67860
67035,67035
67068,67068
67111,67111
67112,67112
67118,67118
67142,67142
67159,67159
67054,67054
67059,67059
67109,67109
67330,67330
67332,67332
67336,67336
67341,67341
67342,67342
67354,67354
67356,67356
67357,67357
67839,67839
67850,67850
66007,66007
66020,66020
66027,66027
66043,66043
66048,66048
66052,66052
66086,66086
67418,67418
67423,67423
67455,67455
67481,67481
66010,66010
66014,66014
66040,66040
66056,66056
66072,66072
66075,66075
66767,66767
67747,67747
67748,67748
67764,67764
66801,66801
66830,66830
66833,66833
66835,66835
66854,66854
66864,66864
66865,66865
66868,66868
67107,67107
67428,67428
67443,67443
67456,67456
67460,67460
67464,67464
67476,67448
67491,67491
67546,67546
66840,66840
66851,66851
66858,66858
66859,66859
66861,66861
66866,66866
67053,67053
67063,67063
67073,67073
67438,67438
67475,67475
67483,67483
66403,66403
66406,66406
66411,66411
66412,66412
66427,66427
66438,66438
66508,66508
66518,66518
66541,66541
66544,66544
66548,66548
67844,67844
67864,67864
67869,67869
66013,66013
66026,66026
66036,66071
66053,66053
66064,66064
66071,66071
67420,67420
67430,67430
67446,67446
67452,67452
67478,67478
67485,67485
67301,67301
67333,67333
67335,67335
67337,67337
67340,67340
67344,67344
67347,67347
67351,67351
67363,67363
67364,67364
66838,66838
66846,66846
66849,66849
66872,66872
66873,66873
67950,67950
67953,67953
67954,67954
66404,66404
66408,66408
66415,66415
66417,66417
66428,66428
66522,66522
66534,66534
66538,66538
66550,66550
66720,66720
66733,66733
66740,66740
66771,66771
66775,66775
66776,66776
67515,67515
67516,67516
67518,67518
67521,67521
67560,67560
67572,67572
67584,67584
67622,67622
67629,67629
67645,67645
67654,67654
66413,66413
66414,66414
66451,66451
66510,66510
66523,66523
66524,66524
66528,66528
66537,66537
66543,66543
67437,67437
67473,67473
67474,67474
67623,67623
67651,67651
67422,67422
67436,67436
67467,67467
67484,67484
67523,67523
67529,67529
67550,67550
67574,67574
67621,67621
67639,67639
67644,67644
67646,67646
67647,67647
67661,67661
67664,67664
66407,66407
66422,66422
66426,66549
66432,66432
66520,66520
66521,66521
66535,66535
66536,66536
66547,66547
66549,66549
67021,67021
67028,67028
67066,67066
67124,67124
67134,67134
67730,67730
67739,67739
67744,67744
67745,67745
67501,67501
67502,67502
67504,67566
67505,67505
67510,67510
67514,67514
67522,67522
67543,67543
67561,67561
67566,67566
67568,67568
67570,67570
67581,67581
67583,67583
67585,67543
66930,66930
66935,66935
66939,66939
66940,66940
66959,66959
66960,66960
66961,66935
66964,66964
66966,66966
67427,67427
67444,67444
67457,67457
67512,67512
67524,67524
67554,67554
67573,67573
67579,67579
66449,66449
66502,66502
66503,66503
66505,66503
66506,66506
66517,66517
66531,66531
66554,66554
67632,67632
67657,67657
67663,67663
67669,67669
67675,67675
67513,67513
67520,67520
67548,67548
67553,67553
67556,67556
67559,67559
67565,67565
67575,67575
67626,67626
67634,67634
67640,67640
67648,67648
67649,67649
67658,67658
67665,67665
67673,67673
67401,67401
67402,67401
67416,67416
67425,67425
67442,67442
67448,67448
67470,67470
67871,67871
67001,67001
67016,67016
67025,67025
67026,67026
67030,67030
67037,67037
67050,67050
67052,67052
67055,67055
67060,67060
67067,67067
67101,67101
67108,67108
67120,67120
67147,67147
67149,67149
67201,67202
67202,67202
67203,67203
67204,67204
67205,67205
67206,67206
67207,67207
67208,67208
67209,67209
67210,67210
67211,67211
67212,67212
67213,67213
67214,67214
67215,67215
67216,67216
67217,67217
67218,67218
67219,67219
67220,67220
67221,67216
67223,67223
67226,67226
67227,67227
67228,67228
67230,67230
67232,67232
67235,67235
67260,67260
67275,67212
67276,67212
67277,67212
67278,67202
67859,67859
67901,67901
67905,67901
66402,66402
66409,66409
66420,66610
66533,66533
66539,66539
66542,66542
66546,66546
66601,66612
66603,66603
66604,66604
66605,66605
66606,66606
66607,66607
66608,66608
66609,66609
66610,66610
66611,66611
66612,66612
66614,66614
66615,66615
66616,66616
66617,66617
66618,66618
66619,66619
66620,66615
66621,66621
66622,66622
66624,66615
66625,66612
66626,66612
66629,66612
66636,66612
66647,66615
66667,66615
66675,66615
66683,66612
66699,66612
67740,67740
67757,67757
67733,67733
67735,67735
67741,67741
66932,66932
66951,66951
66952,66952
66967,66967
67628,67628
67638,67638
67545,67545
67557,67557
67576,67576
67578,67578
67855,67855
67862,67862
67951,67951
67952,67952
67004,67004
67013,67013
67022,67022
67031,67031
67051,67051
67103,67103
67105,67105
67106,67106
67110,67110
67119,67119
67140,67140
67152,67152
67701,67701
67732,67732
67734,67734
67743,67743
67753,67753
67631,67631
67656,67656
67672,67672
66401,66401
66423,66423
66431,66431
66501,66501
66507,66507
66526,66526
66834,66834
67758,67758
67761,67761
67762,67762
66933,66933
66937,66937
66943,66943
66944,66944
66945,66945
66946,66946
66953,66953
66955,66955
66958,66958
66962,66962
66968,66968
67861,67861
67863,67863
66710,66710
66714,66714
66717,66717
66736,66736
66757,66757
66759,66736
66758,66758
66761,66761
66777,66777
66783,66783
66012,66012
66101,66101
66102,66102
66103,66103
66104,66104
66105,66105
66106,66106
66109,66109
66110,66111
66111,66111
66112,66112
66113,66106
66115,66115
66117,66101
66118,66118
66119,66111
66160,66111
42715,42715
42720,42728
42728,42728
42741,42741
42742,42728
42753,42753
42120,42120
42153,42153
42164,42164
40342,40342
42022,42022
42024,42024
42056,42056
42060,42060
42087,42087
42123,42123
42127,42127
42130,42130
42131,42141
42141,42141
42142,42141
42152,42141
42156,42156
42160,42160
40358,40358
40360,40360
40366,40360
40371,40371
40374,40374
40813,40813
40845,40845
40856,40856
40902,40902
40913,40913
40940,40940
40955,40977
40958,40958
40965,40965
40977,40977
40988,40988
41005,41005
41021,41018
41022,41005
41042,41042
41048,41048
41080,41080
41091,41091
41092,41092
41094,41094
40348,40348
40357,40361
40361,40361
40362,40361
41101,41101
41102,41102
41105,41129
41114,41129
41129,41129
41168,41168
40422,40422
40423,40422
40440,40440
40452,40464
40464,40464
40468,40468
41002,41002
41004,41004
41043,41043
41044,41044
41061,41004
41310,41339
41317,41317
41339,41339
41348,41348
41366,41366
41385,41385
41390,41390
40111,40111
40115,40115
40140,40140
40143,40143
40144,40144
40145,40145
40146,40146
40152,40152
40153,40144
40170,40170
40171,40171
40176,40176
40178,40178
40047,40047
40109,40109
40110,40110
40129,40229
40150,40150
40165,40165
40166,40165
42201,42261
42219,42261
42252,42275
42261,42261
42273,42273
42288,42261
42411,42411
42445,42445
42020,42020
42036,42036
42049,42049
42054,42054
42071,42071
42076,42076
41001,41001
41007,41007
41059,41059
41071,41071
41072,41001
41073,41073
41074,41074
41075,41075
41076,41076
41085,41085
41099,41099
42021,42021
42023,42023
42035,42035
42070,42021
41008,41008
41045,41045
41083,41083
41098,41098
41128,41164
41132,41132
41142,41142
41143,41143
41146,41146
41164,41164
41173,41164
41181,41143
42516,42516
42528,42528
42539,42539
42541,42541
42565,42565
42566,42566
42217,42217
42221,42266
42223,42223
42232,42232
42236,42236
42240,42240
42241,42240
42254,42254
42262,42262
42266,42266
40391,40391
40392,40391
40914,40914
40932,40962
40941,40941
40944,40962
40951,40962
40962,40962
40972,40972
40983,40983
42602,42602
42603,42603
42033,42064
42037,42037
42064,42064
42717,42717
42759,42717
42301,42301
42302,42303
42303,42303
42304,42303
42334,42301
42355,42355
42356,42356
42366,42366
42376,42376
42377,42301
42378,42378
42163,42163
42207,42207
42210,42210
42259,42259
42275,42275
42285,42285
41149,41149
41171,41171
40336,40336
40472,40472
40502,40502
40503,40503
40504,40504
40505,40505
40506,40506
40507,40507
40508,40508
40509,40509
40510,40510
40511,40511
40512,40502
40513,40513
40514,40514
40515,40515
40516,40516
40517,40517
40522,40502
40523,40502
40524,40502
40526,40502
40533,40502
40536,40508
40544,40502
40546,40502
40550,40502
40555,40502
40574,40502
40575,40502
40576,40502
40577,40502
40578,40502
40579,40502
40580,40502
40581,40502
40582,40502
40583,40502
40588,40502
40591,40502
40598,40511
41037,41039
41039,41039
41041,41041
41049,41049
41065,41093
41081,41049
41093,41093
41601,41601
41602,41602
41603,41603
41604,41604
41605,41605
41606,41606
41607,41607
41612,41612
41615,41615
41616,41616
41619,41619
41621,41621
41622,41622
41630,41630
41631,41631
41635,41635
41636,41636
41640,41640
41642,41642
41643,41643
41645,41645
41647,41647
41649,41649
41650,41650
41651,41647
41653,41653
41655,41655
41659,41659
41660,41660
41663,41663
41666,41666
41667,41667
41669,41669
40601,40601
40602,40601
40603,40601
40604,40604
40618,40601
40619,40601
40620,40601
40621,40601
40622,40601
42041,42041
42050,42050
41046,41046
41086,41086
41095,41095
40410,40444
40444,40444
40461,40461
41010,41010
41030,41030
41035,41035
41052,41052
41054,41097
41097,41097
42027,42027
42039,42039
42040,42040
42051,42051
42061,42061
42063,42079
42066,42066
42069,42069
42079,42079
42082,42082
42085,42085
42088,42088
40119,40119
42712,42712
42721,42721
42726,42726
42754,42754
42755,42754
42762,42762
42743,42743
42782,42782
41121,41121
41139,41139
41144,41144
41169,41169
41174,41174
41175,41175
41183,41183
42348,42348
42351,42351
42364,42348
42368,42368
40121,40121
40122,40121
40159,40162
40160,40160
40162,40162
40175,40175
40177,40177
42701,42701
42702,42701
42724,42724
42732,42732
42740,42740
42776,42776
42784,42784
42788,42788
40801,40801
40806,40806
40807,40807
40808,40808
40810,40810
40815,40815
40818,40818
40819,40819
40820,40820
40823,40823
40824,40824
40828,40828
40829,40829
40830,40830
40831,40831
40843,40843
40847,40847
40849,40849
40854,40854
40855,40855
40863,40863
40865,40865
40870,40870
40873,40873
40927,40927
40964,40964
41003,41003
41031,41031
42713,42713
42722,42722
42729,42729
42746,42746
42749,42749
42765,42765
42402,42420
42406,42406
42419,42420
42420,42420
42451,42451
42452,42452
42457,42406
42458,42458
40007,40007
40011,40011
40019,40019
40036,40036
40050,40050
40055,40055
40057,40057
40058,40058
40068,40068
40070,40070
40075,40075
42031,42031
42032,42032
42408,42408
42410,42410
42413,42413
42431,42431
42436,42436
42440,42440
42441,42441
42442,42442
42453,42453
42464,42464
40402,40402
40434,40434
40447,40447
40481,40481
40486,40486
40488,40447
40018,40245
40023,40023
40025,40025
40027,40059
40041,40041
40059,40059
40118,40118
40201,40218
40202,40202
40203,40203
40204,40204
40205,40205
40206,40206
40207,40207
40208,40208
40209,40209
40210,40210
40211,40211
40212,40212
40213,40213
40214,40214
40215,40215
40216,40216
40217,40217
40218,40218
40219,40219
40220,40220
40221,40218
40222,40222
40223,40223
40224,40218
40225,40218
40228,40228
40229,40229
40231,40231
40232,40218
40233,40218
40241,40241
40242,40242
40243,40243
40245,40245
40250,40218
40251,40218
40252,40218
40253,40218
40255,40218
40256,40218
40257,40218
40258,40258
40259,40202
40261,40218
40266,40218
40268,40218
40269,40218
40270,40202
40272,40272
40280,40280
40281,40218
40282,40218
40283,40218
40285,40218
40287,40218
40289,40202
40290,40218
40291,40291
40292,40218
40293,40202
40294,40202
40295,40202
40296,40202
40297,40202
40298,40202
40299,40299
40339,40339
40340,40356
40356,40356
40390,40390
41204,41204
41216,41216
41219,41219
41222,41222
41226,41226
41234,41234
41238,41238
41240,41240
41254,41254
41255,41255
41256,41256
41257,41257
41260,41260
41263,41263
41265,41265
41268,41268
41271,41271
41274,41274
41011,41011
41012,41051
41014,41014
41015,41015
41016,41016
41017,41017
41018,41018
41019,41051
41025,41048
41051,41051
41053,41063
41063,41063
41725,41725
41740,41740
41743,41701
41759,41759
41772,41772
41817,41817
41822,41822
41828,41828
41831,41831
41834,41834
41836,41836
41839,41839
41843,41843
41844,41844
41847,41847
41859,41859
41861,41861
41862,41862
40734,40734
40771,40771
40903,40903
40906,40906
40915,40915
40921,40921
40923,40923
40930,40997
40935,40935
40939,40939
40943,40943
40946,40946
40949,40949
40953,40953
40982,40982
40995,40995
40997,40997
42716,42716
42748,42748
42757,42757
42764,42764
40724,40741
40729,40729
40737,40737
40740,40740
40741,40741
40742,40741
40743,40743
40744,40744
40745,40741
40750,40741
40755,40741
41124,41124
41159,41159
41160,41159
41180,41180
41201,41201
41230,41230
41232,41232
41264,41264
41311,41311
41347,41311
41368,41311
41397,41397
40803,40874
40816,40816
40827,40827
40840,40840
40844,40844
40858,40858
40868,40868
40874,40874
40979,40979
41714,41714
41749,41749
41762,41762
41764,41764
41766,41766
41775,41775
41776,41776
41777,41777
40826,40826
40862,40862
41517,41517
41537,41537
41804,41804
41810,41810
41812,41812
41815,41815
41819,41819
41821,41821
41824,41824
41825,41825
41826,41826
41832,41832
41833,41833
41835,41835
41837,41837
41838,41838
41840,41840
41845,41845
41848,41848
41849,41849
